"","X1","X2","X3"
"1",NA,"Player","2016/17"
"2",1,"LeBron James","$30,963,450"
"3",2,"Al Horford","$26,540,100"
"4",2,"Kevin Durant","$26,540,100"
"5",2,"James Harden","$26,540,100"
"6",2,"Mike Conley","$26,540,100"
"7",2,"Russell Westbrook","$26,540,100"
"8",2,"DeMar DeRozan","$26,540,100"
"9",8,"Dirk Nowitzki","$25,000,000"
"10",9,"Carmelo Anthony","$24,559,380"
"11",10,"Damian Lillard","$24,328,425"
"12",11,"Chris Bosh","$23,741,060"
"13",12,"Dwight Howard","$23,500,000"
"14",13,"Dwyane Wade","$23,200,000"
"15",14,"Chris Paul","$22,868,827"
"16",15,"Harrison Barnes","$22,116,750"
"17",15,"Andre Drummond","$22,116,750"
"18",15,"Chandler Parsons","$22,116,750"
"19",15,"Hassan Whiteside","$22,116,750"
"20",15,"Anthony Davis","$22,116,750"
"21",15,"Bradley Beal","$22,116,750"
"22",21,"Derrick Rose","$21,323,252"
"23",22,"Brook Lopez","$21,165,675"
"24",22,"Kevin Love","$21,165,675"
"25",22,"DeAndre Jordan","$21,165,675"
"26",22,"Marc Gasol","$21,165,675"
"27",26,"Nicolas Batum","$20,869,566"
"28",27,"LaMarcus Aldridge","$20,575,005"
"29",28,"Blake Griffin","$20,093,064"
"30",29,"Paul Millsap","$20,072,033"
"31",30,"Ryan Anderson","$18,735,364"
"32",31,"Allen Crabbe","$18,500,000"
"33",32,"Paul George","$18,100,000"
"34",33,"Luol Deng","$18,000,000"
"35",34,"Kyrie Irving","$17,638,063"
"36",34,"Kawhi Leonard","$17,638,063"
"37",36,"Jimmy Butler","$17,552,209"
"38",37,"Tobias Harris","$17,200,000"
"39",38,"Wesley Matthews","$17,145,838"
"40",38,"Greg Monroe","$17,145,838"
"41",38,"Enes Kanter","$17,145,838"
"42",41,"Joakim Noah","$17,000,000"
"43",41,"Evan Fournier","$17,000,000"
"44",41,"Bismack Biyombo","$17,000,000"
"45",44,"Klay Thompson","$16,663,575"
"46",45,"Evan Turner","$16,393,443"
"47",46,"Gordon Hayward","$16,073,140"
"48",47,"Timofey Mozgov","$16,000,000"
"49",47,"Ian Mahinmi","$16,000,000"
"50",49,"Goran Dragic","$15,891,725"
"51",50,"DeMarcus Cousins","$15,756,438"
"52",50,"John Wall","$15,756,438"
"53",52,"Kent Bazemore","$15,730,337"
"54",53,"Pau Gasol","$15,500,000"
"55",54,"Tristan Thompson","$15,330,435"
"56",54,"Draymond Green","$15,330,435"
"57",56,"Khris Middleton","$15,200,000"
"58",57,"Danilo Gallinari","$15,050,000"
"59",58,"Jeff Green","$15,000,000"
"60",59,"Reggie Jackson","$14,956,522"
"61",60,"Deron Williams","$14,885,520"
"62",61,"Tony Parker","$14,445,313"
"63",62,"Jonas Valanciunas","$14,382,023"
"64",63,"DeMarre Carroll","$14,200,000"
"65",64,"Rajon Rondo","$14,000,000"
"66",64,"Eric Bledsoe","$14,000,000"
"67",64,"Manu Ginobili","$14,000,000"
"68",67,"Ricky Rubio","$13,400,000"
"69",68,"Rudy Gay","$13,333,333"
"70",69,"Jamal Crawford","$13,253,012"
"71",70,"Robin Lopez","$13,219,250"
"72",71,"Michael Kidd-Gilchrist","$13,000,000"
"73",72,"JR Smith","$12,800,000"
"74",73,"Brandon Knight","$12,606,250"
"75",74,"Jordan Clarkson","$12,500,000"
"76",74,"Arron Afflalo","$12,500,000"
"77",76,"Tyson Chandler","$12,415,000"
"78",77,"Miles Plumlee","$12,400,000"
"79",78,"Eric Gordon","$12,385,665"
"80",79,"John Henson","$12,267,606"
"81",80,"Marvin Williams","$12,250,000"
"82",80,"Serge Ibaka","$12,250,000"
"83",82,"Stephen Curry","$12,112,359"
"84",83,"Nikola Pekovic","$12,100,000"
"85",84,"Kenneth Faried","$12,078,652"
"86",84,"Thaddeus Young","$12,078,652"
"87",86,"Amir Johnson","$12,000,000"
"88",86,"Kemba Walker","$12,000,000"
"89",86,"Kyle Lowry","$12,000,000"
"90",86,"Marcin Gortat","$12,000,000"
"91",90,"Nikola Vucevic","$11,750,000"
"92",91,"Solomon Hill","$11,709,603"
"93",92,"Jeremy Lin","$11,483,254"
"94",93,"Andrew Bogut","$11,410,378"
"95",94,"Courtney Lee","$11,242,000"
"96",95,"Wilson Chandler","$11,233,146"
"97",96,"Andre Iguodala","$11,131,368"
"98",97,"Derrick Favors","$11,050,000"
"99",98,"Austin Rivers","$11,000,000"
"100",98,"Jrue Holiday","$11,000,000"
"101",98,"Joe Johnson","$11,000,000"
"102",101,"Jon Leuer","$10,991,957"
"103",102,"Anderson Varejao","$10,851,659"
"104",103,"Monta Ellis","$10,763,500"
"105",104,"Mirza Teletovic","$10,500,000"
"106",105,"Jared Dudley","$10,470,000"
"107",106,"Al Jefferson","$10,230,179"
"108",107,"Tyreke Evans","$10,203,755"
"109",108,"Zach Randolph","$10,000,000"
"110",108,"Terrence Ross","$10,000,000"
"111",108,"Danny Green","$10,000,000"
"112",111,"Alec Burks","$9,904,495"
"113",112,"Omer Asik","$9,904,494"
"114",113,"Iman Shumpert","$9,662,922"
"115",114,"Matthew Dellavedova","$9,607,500"
"116",115,"Jerryd Bayless","$9,424,084"
"117",116,"Trevor Booker","$9,250,000"
"118",117,"Meyers Leonard","$9,213,484"
"119",118,"Gerald Henderson","$9,000,000"
"120",119,"Moe Harkless","$8,988,764"
"121",120,"Taj Gibson","$8,950,000"
"122",121,"E'Twaun Moore","$8,801,363"
"123",122,"Kris Humphries","$8,630,000"
"124",123,"Ersan Ilyasova","$8,400,000"
"125",124,"Dwight Powell","$8,375,000"
"126",125,"Avery Bradley","$8,269,663"
"127",126,"Tiago Splitter","$8,250,000"
"128",127,"Darrell Arthur","$8,070,175"
"129",128,"Kosta Koufos","$8,046,500"
"130",129,"Tyler Zeller","$8,000,000"
"131",129,"Jeff Teague","$8,000,000"
"132",129,"Kevin Garnett","$8,000,000"
"133",129,"Garrett Temple","$8,000,000"
"134",129,"Anthony Tolliver","$8,000,000"
"135",129,"George Hill","$8,000,000"
"136",135,"Channing Frye","$7,806,971"
"137",136,"Trevor Ariza","$7,800,000"
"138",137,"Jose Calderon","$7,708,427"
"139",138,"Al-Farouq Aminu","$7,680,965"
"140",139,"Cole Aldrich","$7,643,979"
"141",140,"Corey Brewer","$7,612,172"
"142",141,"Festus Ezeli","$7,400,000"
"143",141,"Markieff Morris","$7,400,000"
"144",143,"JJ Redick","$7,377,500"
"145",144,"Cory Joseph","$7,315,000"
"146",145,"DJ Augustin","$7,250,000"
"147",146,"Jeremy Lamb","$7,000,000"
"148",146,"Louis Williams","$7,000,000"
"149",146,"Rodney Stuckey","$7,000,000"
"150",146,"Boris Diaw","$7,000,000"
"151",150,"Sergio Rodriguez","$6,800,000"
"152",151,"Carl Landry","$6,750,000"
"153",152,"Ed Davis","$6,666,667"
"154",153,"Isaiah Thomas","$6,587,131"
"155",154,"Victor Oladipo","$6,552,960"
"156",155,"Jodie Meeks","$6,540,000"
"157",156,"Matt Barnes","$6,508,351"
"158",157,"Aron Baynes","$6,500,000"
"159",158,"Marco Belinelli","$6,333,333"
"160",159,"Jae Crowder","$6,286,408"
"161",160,"Tarik Black","$6,191,000"
"162",160,"Lance Thomas","$6,191,000"
"163",162,"Andrew Nicholson","$6,088,993"
"164",163,"Patrick Patterson","$6,050,000"
"165",164,"Andrew Wiggins","$6,006,600"
"166",165,"Ramon Sessions","$6,000,000"
"167",165,"Ishmael Smith","$6,000,000"
"168",165,"Patrick Beverley","$6,000,000"
"169",165,"Wayne Ellington","$6,000,000"
"170",169,"Alex Abrines","$5,994,764"
"171",170,"Karl-Anthony Towns","$5,960,160"
"172",171,"Ben Simmons","$5,903,160"
"173",172,"Otto Porter","$5,893,981"
"174",173,"Nikola Mirotic","$5,782,450"
"175",173,"Shaun Livingston","$5,782,450"
"176",173,"Josh McRoberts","$5,782,450"
"177",173,"Spencer Hawes","$5,782,450"
"178",177,"Brandan Wright","$5,709,880"
"179",178,"Tim Duncan","$5,643,750"
"180",179,"Boban Marjanovic","$5,628,000"
"181",179,"Wesley Johnson","$5,628,000"
"182",179,"Tyler Johnson","$5,628,000"
"183",179,"Jared Sullinger","$5,628,000"
"184",183,"Brandon Jennings","$5,587,318"
"185",184,"Nick Young","$5,443,918"
"186",185,"Jabari Parker","$5,374,320"
"187",186,"Lance Stephenson","$5,371,672"
"188",187,"D'Angelo Russell","$5,332,800"
"189",188,"Josh Smith","$5,331,729"
"190",189,"Cody Zeller","$5,318,313"
"191",190,"PJ Tucker","$5,300,000"
"192",191,"Brandon Ingram","$5,281,680"
"193",192,"Kyle Korver","$5,239,437"
"194",193,"Darren Collison","$5,229,454"
"195",194,"Larry Sanders","$5,207,722"
"196",195,"Langston Galloway","$5,200,000"
"197",196,"Derrick Williams","$5,020,145"
"198",197,"Jonas Jerebko","$5,000,000"
"199",197,"Luis Scola","$5,000,000"
"200",197,"Roy Hibbert","$5,000,000"
"201",197,"Tony Allen","$5,000,000"
"202",197,"CJ Watson","$5,000,000"
"203",197,"Jason Smith","$5,000,000"
"204",203,"Alexis Ajinca","$4,863,206"
"205",204,"Mike Dunleavy","$4,837,500"
"206",204,"Kyle Singler","$4,837,500"
"207",206,"Joel Embiid","$4,826,160"
"208",207,"Alex Len","$4,823,621"
"209",208,"Jahlil Okafor","$4,788,840"
"210",209,"Jaylen Brown","$4,743,000"
"211",210,"Marcus Morris","$4,625,000"
"212",211,"CJ Miles","$4,583,450"
"213",212,"Jameer Nelson","$4,540,525"
"214",213,"Nerlens Noel","$4,384,490"
"215",214,"Aaron Gordon","$4,351,320"
"216",215,"Greivis Vasquez","$4,347,826"
"217",216,"Kristaps Porzingis","$4,317,720"
"218",217,"Dragan Bender","$4,276,320"
"219",218,"Vince Carter","$4,264,057"
"220",219,"Devin Harris","$4,227,996"
"221",220,"Jose Juan Barea","$4,096,950"
"222",221,"Ben McLemore","$4,008,882"
"223",222,"Thabo Sefolosha","$4,000,000"
"224",222,"James Johnson","$4,000,000"
"225",222,"Udonis Haslem","$4,000,000"
"226",222,"Jordan Hill","$4,000,000"
"227",222,"Leandro Barbosa","$4,000,000"
"228",227,"Dante Exum","$3,940,320"
"229",228,"Kyle O'Quinn","$3,918,750"
"230",229,"Mario Hezonja","$3,909,840"
"231",230,"Kris Dunn","$3,872,520"
"232",231,"Nemanja Bjelica","$3,800,000"
"233",232,"Nick Collison","$3,750,000"
"234",233,"Kentavious Caldwell-Pope","$3,678,319"
"235",234,"Quincy Pondexter","$3,617,978"
"236",235,"Marcus Smart","$3,578,880"
"237",236,"Bojan Bogdanovic","$3,573,020"
"238",237,"Willie Cauley-Stein","$3,551,160"
"239",238,"Will Barton","$3,533,333"
"240",239,"Paul Pierce","$3,527,920"
"241",240,"Buddy Hield","$3,517,200"
"242",241,"Mike Miller","$3,500,000"
"243",241,"Lavoy Allen","$3,500,000"
"244",241,"Brandon Rush","$3,500,000"
"245",244,"Anthony Morrow","$3,488,000"
"246",245,"Trey Burke","$3,386,597"
"247",246,"Kevin Martin","$3,336,000"
"248",247,"KJ McDaniels","$3,333,333"
"249",247,"Mike Scott","$3,333,333"
"250",249,"Troy Daniels","$3,332,940"
"251",250,"Julius Randle","$3,267,120"
"252",251,"Ronnie Price","$3,251,227"
"253",252,"Emmanuel Mudiay","$3,241,800"
"254",253,"CJ McCollum","$3,219,579"
"255",254,"Jamal Murray","$3,210,840"
"256",255,"Patrick Mills","$3,200,000"
"257",256,"Michael Carter-Williams","$3,183,526"
"258",257,"Omri Casspi","$3,149,524"
"259",258,"Steven Adams","$3,140,517"
"260",259,"Kelly Olynyk","$3,094,013"
"261",260,"Shabazz Muhammad","$3,046,299"
"262",261,"Justin Hamilton","$3,000,000"
"263",261,"Dante Cunningham","$3,000,000"
"264",263,"Giannis Antetokounmpo","$2,995,420"
"265",264,"Nik Stauskas","$2,993,040"
"266",265,"Stanley Johnson","$2,969,880"
"267",266,"Quincy Acy","$2,965,505"
"268",267,"Marquese Chriss","$2,941,440"
"269",268,"Seth Curry","$2,898,000"
"270",268,"Zaza Pachulia","$2,898,000"
"271",268,"Nen̻","$2,898,000"
"272",268,"James Ennis","$2,898,000"
"273",268,"Dion Waiters","$2,898,000"
"274",268,"Mindaugas Kuzminskas","$2,898,000"
"275",268,"Dewayne Dedmon","$2,898,000"
"276",275,"Tomas Satoransky","$2,870,813"
"277",276,"Tibor Pleiss","$2,800,000"
"278",277,"Noah Vonleh","$2,751,360"
"279",278,"Frank Kaminsky","$2,730,000"
"280",279,"Dennis Schroeder","$2,708,582"
"281",280,"Jakob Poeltl","$2,703,960"
"282",281,"Aaron Brooks","$2,700,000"
"283",282,"Elfrid Payton","$2,613,600"
"284",283,"Justise Winslow","$2,593,440"
"285",284,"Thon Maker","$2,568,600"
"286",285,"Malcolm Delaney","$2,500,000"
"287",285,"Randy Foye","$2,500,000"
"288",285,"Richard Jefferson","$2,500,000"
"289",285,"Martell Webster","$2,500,000"
"290",289,"Doug McDermott","$2,483,040"
"291",290,"Domantas Sabonis","$2,440,200"
"292",291,"Shelvin Mack","$2,433,334"
"293",292,"Myles Turner","$2,380,440"
"294",293,"Tony Snell","$2,368,327"
"295",294,"Archie Goodwin","$2,350,999"
"296",295,"Gorgui Dieng","$2,348,782"
"297",296,"Trey Lyles","$2,340,600"
"298",297,"Mason Plumlee","$2,328,530"
"299",298,"Taurean Prince","$2,318,280"
"300",298,"Dario Saric","$2,318,280"
"301",300,"Tim Hardaway Jr","$2,281,605"
"302",301,"Reggie Bullock","$2,255,644"
"303",302,"Alonzo Gee","$2,255,408"
"304",303,"Zach LaVine","$2,240,880"
"305",304,"Devin Booker","$2,223,600"
"306",305,"Luc Mbah a Moute","$2,203,000"
"307",306,"Georgios Papagiannis","$2,202,240"
"308",307,"Maurice Williams","$2,194,500"
"309",308,"Andre Roberson","$2,183,072"
"310",309,"TJ Warren","$2,128,920"
"311",310,"Rudy Gobert","$2,121,287"
"312",311,"Cameron Payne","$2,112,480"
"313",312,"Joe Ingles","$2,100,000"
"314",313,"Denzel Valentine","$2,092,200"
"315",314,"Tim Frazier","$2,090,000"
"316",315,"Adreian Payne","$2,022,240"
"317",316,"Kelly Oubre","$2,006,640"
"318",317,"Juan Hernangomez","$1,987,440"
"319",318,"Jusuf Nurkic","$1,921,320"
"320",318,"Lucas Nogueira","$1,921,320"
"321",320,"Terry Rozier","$1,906,440"
"322",321,"James Young","$1,825,200"
"323",322,"Rashad Vaughn","$1,811,040"
"324",323,"Kevin Seraphin","$1,800,000"
"325",324,"Wade Baldwin","$1,793,760"
"326",325,"Tyler Ennis","$1,733,880"
"327",326,"Sam Dekker","$1,720,560"
"328",327,"Joffrey Lauvergne","$1,709,719"
"329",328,"Henry Ellenson","$1,704,120"
"330",329,"Gary Harris","$1,655,880"
"331",330,"Jerian Grant","$1,643,040"
"332",331,"Malik Beasley","$1,627,320"
"333",332,"RJ Hunter","$1,625,240"
"334",333,"Bruno Caboclo","$1,589,640"
"335",334,"Delon Wright","$1,577,280"
"336",335,"Jarrett Jack","$1,571,705"
"337",336,"Caris LeVert","$1,562,280"
"338",337,"Chris Andersen","$1,551,659"
"339",337,"James Jones","$1,551,659"
"340",337,"David West","$1,551,659"
"341",337,"Raymond Felton","$1,551,659"
"342",337,"Brandon Bass","$1,551,659"
"343",337,"Metta World Peace","$1,551,659"
"344",337,"Jason Terry","$1,551,659"
"345",337,"Steve Novak","$1,551,659"
"346",337,"Caron Butler","$1,551,659"
"347",337,"David Lee","$1,551,659"
"348",347,"Mitch McGary","$1,526,040"
"349",348,"Justin Anderson","$1,514,160"
"350",349,"Marcelo Huertas","$1,500,000"
"351",350,"DeAndre Bembry","$1,499,760"
"352",351,"Jordan Adams","$1,465,080"
"353",352,"Demetrius Jackson","$1,450,000"
"354",353,"Malachi Richardson","$1,439,880"
"355",354,"Gerald Green","$1,410,598"
"356",354,"Sasha Vujacic","$1,410,598"
"357",356,"Rodney Hood","$1,406,520"
"358",357,"Bobby Portis","$1,404,600"
"359",358,"JaVale McGee","$1,403,611"
"360",358,"Marreese Speights","$1,403,611"
"361",358,"Michael Beasley","$1,403,611"
"362",361,"Rondae Hollis-Jefferson","$1,395,600"
"363",362,"Willy Hernangomez","$1,375,000"
"364",363,"Deyonta Davis","$1,369,229"
"365",364,"Nikola Jokic","$1,358,500"
"366",365,"Shabazz Napier","$1,350,120"
"367",366,"Tyus Jones","$1,339,680"
"368",367,"Sasha Kaun","$1,333,420"
"369",368,"Timothe Luwawu","$1,326,960"
"370",369,"Alan Anderson","$1,315,448"
"371",369,"Ty Lawson","$1,315,448"
"372",369,"Marcus Thornton","$1,315,448"
"373",372,"Clint Capela","$1,296,240"
"374",373,"Jarell Martin","$1,286,160"
"375",374,"Brice Johnson","$1,273,920"
"376",375,"Jeremy Evans","$1,227,286"
"377",375,"Luke Babbitt","$1,227,286"
"378",377,"Jordan Mickey","$1,223,653"
"379",378,"CJ Wilcox","$1,209,600"
"380",379,"Larry Nance Jr","$1,207,680"
"381",380,"Terrence Jones","$1,207,194"
"382",381,"Pascal Siakam","$1,196,040"
"383",382,"Kyle Anderson","$1,192,080"
"384",383,"Josh Huestis","$1,191,480"
"385",383,"Chris McCullough","$1,191,480"
"386",385,"Skal Labissiere","$1,188,840"
"387",385,"Livio Jean-Charles","$1,188,840"
"388",387,"Kevon Looney","$1,182,840"
"389",388,"Dejounte Murray","$1,180,080"
"390",389,"Damian Jones","$1,171,560"
"391",390,"Hollis Thompson","$1,131,040"
"392",391,"Isaiah Whitehead","$1,074,145"
"393",392,"Joseph Young","$1,052,342"
"394",392,"Rakeem Christmas","$1,052,342"
"395",394,"Brian Roberts","$1,050,961"
"396",394,"Pablo Prigioni","$1,050,961"
"397",394,"Thomas Robinson","$1,050,961"
"398",394,"John Jenkins","$1,050,961"
"399",398,"Glenn Robinson III","$1,050,500"
"400",399,"Montrezl Harrell","$1,045,000"
"401",400,"Ivica Zubac","$1,034,865"
"402",401,"Richaun Holmes","$1,024,000"
"403",402,"Anthony Brown","$1,023,838"
"404",403,"Mike Muscala","$1,015,696"
"405",403,"Anthony Bennett","$1,015,696"
"406",403,"Isaiah Canaan","$1,015,696"
"407",403,"Ian Clark","$1,015,696"
"408",403,"Justin Holiday","$1,015,696"
"409",403,"Robert Covington","$1,015,696"
"410",403,"Jeff Withey","$1,015,696"
"411",410,"DeAndre Liggins","$1,015,695"
"412",411,"Walter Tavares","$1,006,000"
"413",412,"Joe Harris","$980,431"
"414",412,"Sean Kilpatrick","$980,431"
"415",412,"Nick Johnson","$980,431"
"416",412,"Beno Udrih","$980,431"
"417",412,"James Michael McAdoo","$980,431"
"418",412,"JaMychal Green","$980,431"
"419",412,"Louis Amundson","$980,431"
"420",412,"Jerami Grant","$980,431"
"421",412,"Damjan Rudez","$980,431"
"422",421,"Elton Brand","$980,000"
"423",422,"Axel Toupane","$977,534"
"424",423,"Stephen Zimmerman","$950,000"
"425",424,"Andrew Harrison","$945,000"
"426",425,"Bobby Brown","$940,070"
"427",426,"Tyler Ulis","$918,369"
"428",427,"Jason Thompson","$893,333"
"429",428,"Raul Neto","$877,800"
"430",429,"Malcolm Brogdon","$875,000"
"431",430,"Christian Wood","$874,636"
"432",430,"Cristiano Felicio","$874,636"
"433",430,"Jordan McRae","$874,636"
"434",430,"Salah Mejri","$874,636"
"435",430,"Darrun Hilliard","$874,636"
"436",430,"Josh Richardson","$874,636"
"437",430,"TJ McConnell","$874,636"
"438",430,"Alan Williams","$874,636"
"439",430,"Pat Connaughton","$874,636"
"440",430,"Jonathon Simmons","$874,636"
"441",430,"Norman Powell","$874,636"
"442",441,"Paul Zipser","$750,000"
"443",442,"Spencer Dinwiddie","$726,672"
"444",443,"Ryan Kelly","$713,305"
"445",444,"Jonathan Gibson","$671,346"
"446",445,"Joel Anthony","$663,810"
"447",446,"Troy Williams","$652,165"
"448",447,"AJ Hammons","$650,000"
"449",447,"Michael Gbinije","$650,000"
"450",447,"Georges Niang","$650,000"
"451",450,"Briante Weber","$623,447"
"452",451,"Donatas Motiejunas","$607,491"
"453",452,"Jake Layman","$600,000"
"454",452,"Joel Bolomboy","$600,000"
"455",454,"John Lucas","$580,344"
"456",455,"Gary Payton II","$578,636"
"457",456,"Toney Douglas","$564,868"
"458",457,"Treveon Graham","$543,471"
"459",457,"Kay Felder","$543,471"
"460",457,"Nicolas Brussino","$543,471"
"461",457,"Dorian Finney-Smith","$543,471"
"462",457,"Patrick McCaw","$543,471"
"463",457,"Kyle Wiltjer","$543,471"
"464",457,"Chinanu Onuaku","$543,471"
"465",457,"Diamond Stone","$543,471"
"466",457,"Rodney McGruder","$543,471"
"467",457,"Cheick Diallo","$543,471"
"468",457,"Ron Baker","$543,471"
"469",457,"Marshall Plumlee","$543,471"
"470",457,"Maurice Ndour","$543,471"
"471",457,"Semaj Christon","$543,471"
"472",457,"Derrick Jones","$543,471"
"473",457,"Tim Quarterman","$543,471"
"474",457,"Davis Bertans","$543,471"
"475",457,"Bryn Forbes","$543,471"
"476",457,"Fred VanVleet","$543,471"
"477",457,"Daniel Ochefu","$543,471"
"478",457,"Sheldon Mac","$543,471"
"479",457,"Danuel House","$543,471"
"480",479,"Chasson Randle","$541,170"
"481",480,"Arinze Onuaku","$426,775"
"482",481,"Yogi Ferrell","$409,300"
"483",482,"Johnny O'Bryant","$392,169"
"484",483,"Aaron Harrison","$365,289"
"485",484,"Okaro White","$310,995"
"486",485,"Isaiah Taylor","$305,000"
"487",486,"Norris Cole","$288,131"
"488",487,"Ben Bentil","$281,968"
"489",488,"Jarell Eddie","$277,898"
"490",489,"Elliot Williams","$250,000"
"491",489,"Yi Jianlian","$250,000"
"492",491,"Lamar Patterson","$242,963"
"493",492,"Jordan Crawford","$234,920"
"494",493,"Nicolas Laprovittola","$204,601"
"495",494,"Reggie Williams","$193,307"
"496",495,"Pierre Jackson","$191,810"
"497",496,"Brandon Paul","$155,000"
"498",497,"Shawn Long","$154,512"
"499",498,"Robbie Hummel","$150,000"
"500",498,"Jarnell Stokes","$150,000"
"501",500,"Mike Tobey","$138,937"
"502",501,"Patricio Garino","$131,968"
"503",502,"Jarrod Uthoff","$129,920"
"504",503,"Marcus Paige","$125,000"
"505",504,"Ray McCallum","$119,493"
"506",504,"Manny Harris","$119,493"
"507",506,"Wayne Selden","$115,087"
"508",507,"Egidijus Mockevicius","$100,000"
"509",507,"Stefan Jankovic","$100,000"
"510",507,"JP Tokoto","$100,000"
"511",507,"Isaiah Cousins","$100,000"
"512",511,"Quinn Cook","$95,904"
"513",512,"Marcus Georges-Hunt","$88,936"
"514",513,"Jordan Farmar","$82,976"
"515",514,"Prince Ibeh","$77,250"
"516",515,"Keith Benson","$75,000"
"517",515,"Kaleb Tarczewski","$75,000"
"518",515,"Ryan Arcidiacono","$75,000"
"519",515,"Henry Sims","$75,000"
"520",515,"Quincy Ford","$75,000"
"521",520,"Alex Poythress","$73,743"
"522",521,"David Nwaba","$73,528"
"523",522,"Gary Neal","$72,193"
"524",523,"Kyle Collinsworth","$70,000"
"525",524,"Thomas Walkup","$69,500"
"526",525,"James Webb","$65,000"
"527",526,"Zach Auguste","$60,000"
"528",527,"Brady Heslip","$56,500"
"529",528,"Matt Costello","$50,000"
"530",528,"Damion Lee","$50,000"
"531",528,"Nate Wolters","$50,000"
"532",528,"DJ Kennedy","$50,000"
"533",528,"Scott Wood","$50,000"
"534",528,"Elgin Cook","$50,000"
"535",528,"Julyan Stone","$50,000"
"536",528,"Alex Caruso","$50,000"
"537",528,"Anthony Barber","$50,000"
"538",528,"Dionte Christmas","$50,000"
"539",528,"EJ Singler","$50,000"
"540",539,"Beau Beech","$45,000"
"541",540,"Phil Pressey","$35,000"
"542",541,"Nikola Jovanovic","$30,000"
"543",542,"Jalen Jones","$25,000"
"544",542,"Nick Zeisloft","$25,000"
"545",542,"Tony Wroten","$25,000"
"546",545,"Dahntay Jones","$24,022"
